fullVisitorId,signup_date
1924656885826899662,2017-07-17
165108985163596593,2017-07-17
059770752578741175,2017-07-17
2583364374382540485,2017-07-18
2618000715130563021,2017-07-17
5571138868878445450,2017-07-18
6041781494332848055,2017-07-17
0487872556696463962,2017-07-18
6491247055287406700,2017-07-17
2511718137704858501,2017-07-17
878927516873536023,2017-07-17
9345569166792538942,2017-07-18
2240570091859059271,2017-07-17
0382842008410733754,2017-02-16
5853924683791985636,2017-02-16
753686160609356644,2017-02-15
7908282228224618233,2017-02-16
8487491990737387076,2017-02-16
7757614740623895500,2017-02-17
0925784558316409536,2017-02-16
291569941845505372,2017-02-17
8498912618263547441,2017-02-16
1296594813044344607,2017-02-15
9838019367767718036,2017-02-17
1292088768406754641,2017-02-16
6502316106289955713,2017-02-16
7848020611747319195,2017-01-10
4661394701771408412,2017-02-16
1102808396912674210,2017-02-16
6950597713052510501,2017-02-17
8552152401423049690,2017-02-16
1401452363211670991,2017-02-17
7222641314492781989,2017-02-15
1421595006382423332,2017-02-17
3876018319615296975,2017-02-16
798266780892766492,2017-02-16
5023540028394663133,2017-01-12
5833284742645454814,2017-02-16
3330736941146045434,2017-02-17
622090788231279644,2017-02-17
7224186991271954234,2017-02-17
068932429089394729,2017-02-14
8808345014569052784,2017-02-16
0554663963281979618,2017-02-16
2329823724248640149,2017-02-16
3628533892825161837,2017-02-16
592821753094064816,2017-02-16
1806909489206577233,2017-02-16
803968748819781002,2017-02-16
422053689099402466,2017-02-12
791445329384775050,2017-02-16
1100246248991792455,2017-02-17
4859260187028256750,2017-02-16
4669300790520354025,2017-02-16
47817656131068914,2017-02-16
6773060590345176718,2017-02-16
3091196904790679789,2017-02-16
8099242143724687347,2017-01-05
1120019601655456160,2017-02-16
022199886725065401,2017-02-14
6175552177980028466,2017-02-17
6520990061213041447,2017-02-17
8158859998095187548,2017-02-16
9416062763159661881,2017-02-16
6071382034759838051,2017-02-16
3208594391499149433,2017-02-16
7955730411210825453,2017-02-16
746469051468157990,2017-02-16
9696039847330058803,2017-02-16
9875785604654281883,2017-02-16
2783749029576564956,2017-02-16
2775932206829964007,2017-02-16
3961501291928421393,2017-02-16
8859169348676925664,2017-02-16
7898230899148122148,2017-04-23
092263532417116348,2017-04-23
5332024671707315381,2017-04-23
1085067946420103610,2017-04-17
8903153937053000744,2017-04-23
8240017789378796185,2017-04-23
5134593864564482693,2017-04-24
5093707724418708839,2017-04-23
3120214325315432532,2017-04-22
7271210616058947846,2017-04-23
1327989527602254428,2017-04-23
9415691874731352906,2017-04-23
5230592525823934875,2017-04-24
8598250711859693237,2017-04-24
6730260438703245574,2017-04-23
829639412970182461,2017-04-23
5112066383765930787,2017-04-23
8036735161405943499,2017-04-23
138544694424112359,2017-04-23
4079120524273617369,2017-04-23
5100431218562177614,2017-04-23
1537002539416488886,2017-04-23
60365140766304398,2017-04-24
8777550146815862338,2017-04-22
4575706792197433350,2017-04-23
0318679792514978959,2017-04-24
1936313857808084987,2017-04-23
6699570273362624096,2017-04-24
6200080637919708413,2017-04-23
947646650619911262,2017-01-20
6105060369428385424,2017-04-23
604542913412645806,2017-04-23
4899013530768880754,2017-04-24
0539152710561036721,2017-04-23
6540477016190949028,2016-08-06
8765449212322731116,2016-08-06
4234911939982928366,2016-08-06
208677759251129145,2016-08-06
4975530024409425699,2016-08-06
4336109683895718196,2016-08-06
0812976564774201829,2016-08-06
6521225381670130742,2016-08-07
1987936614049321216,2016-08-06
7811798436746077333,2016-08-06
7192202571525869019,2016-08-06
3658699213077680902,2016-08-06
7008563450781001457,2016-08-06
572731155546068008,2016-08-06
9786107419784621519,2016-08-07
2156530367673747594,2016-08-06
1752250583786751401,2016-08-06
1605707096000881874,2016-08-07
3650253858546758907,2016-08-07
0776368877596871366,2016-08-07
9350016181671830092,2016-08-07
0691430728660925202,2016-08-07
3056009470070628423,2016-08-06
2334380385214643294,2016-08-05
4524895485303938580,2016-08-06
3701572243290423146,2016-08-06
7139727565967072833,2016-08-06
1644502042358053663,2016-08-07
5386144706972777062,2016-08-07
6183422997754707488,2016-08-06
0692903763708985683,2016-08-06
4891295996274929915,2016-08-06
0990418878986482195,2016-08-06
5632676175590653427,2016-08-06
2882929004639846440,2016-08-06
1985880753632788010,2016-08-06
316281711553093124,2016-08-06
425479873109974062,2016-08-06
0660486780237810602,2016-08-06
3704006364467985430,2016-08-06
5759736896533181197,2016-08-07
3535871481873978542,2016-08-06
1531855244996380414,2016-08-07
8141606675996907972,2016-08-06
9320512668067796681,2016-08-07
8156314345470009705,2016-08-06
8423428039714106572,2016-08-07
5140862233933867118,2016-08-06
8024585013826908091,2016-08-06
6025493256601323873,2016-08-06
6870117282874974617,2016-08-06
5788853986048180838,2016-11-06
2377912592167987349,2016-11-07
4667044275991977397,2016-11-06
6287092331085018274,2016-11-07
323942769848037130,2016-11-06
1206817305027733990,2016-11-06
9838445065910082388,2016-11-06
4439898558454017268,2016-11-07
0442812739255858867,2016-11-06
4059496706628829478,2016-11-06
4634076850857881036,2016-11-06
3365682249822285215,2016-11-06
4516368060651924999,2016-11-07
686878649561770171,2016-11-07
7747928547850353528,2016-11-06
2511800979774395178,2016-11-06
5737374181784937323,2016-11-06
5215666782800882575,2016-11-06
9347407677262843205,2016-11-06
8127562557200512460,2016-11-06
1413662526710290753,2016-11-06
6884835024136585857,2016-11-06
1882881424630060244,2016-11-06
6987314869919281607,2016-11-06
1190814149810314218,2016-11-06
1235792495154098952,2016-11-06
789660216884110145,2016-11-07
5832298526993470737,2016-11-06
3115837145604259901,2016-11-06
805764148387162492,2016-11-06
349077237788270349,2016-11-06
963613845286396253,2016-11-06
6428070888570919337,2016-11-06
4417142779603954904,2016-11-06
4460500011134508447,2016-11-06
2034050102367821322,2016-11-07
3338372748752446640,2016-11-06
9771481379455827059,2016-11-06
9724011140475585592,2016-11-06
9507800233620375558,2016-11-06
6319171084034932074,2016-11-06
3615177613448713764,2016-11-03
3102283475533980461,2016-11-06
3349045331828645742,2016-11-06
4292195467189945436,2016-11-07
6295615532134155634,2016-11-07
6963949761407191556,2016-11-07
7810962768080109881,2016-11-07
3698362223177264074,2016-11-06
0127566489103787577,2016-11-07
5695691449301751472,2016-11-06
2006346228529760769,2016-11-07
9517902475111351398,2016-11-06
0127170188564959532,2016-11-06
7597380468784639217,2016-11-07
7762956073733065235,2016-11-07
0746070876371428426,2016-11-06
8190207433189092851,2016-11-07
943645999942709433,2016-11-06
7703942558400389750,2016-11-06
7795669322469868370,2016-11-07
4337172365418279979,2016-11-07
8311818722379053764,2016-11-06
3353709065620044225,2016-11-07
1674042190886048157,2016-11-06
3911380719177229031,2016-11-07
4073418026340461691,2016-11-06
9638587675370041627,2016-11-06
3153584839281426011,2016-11-07
8583037531347924582,2016-11-06
1733757349779902317,2016-11-06
77517576435964612,2016-11-06
7886596840671839454,2016-11-06
7363708254649995847,2016-11-06
0497686097256061664,2017-03-14
8510264867939290324,2017-03-14
2883638359706894322,2017-03-14
3609292563944600640,2017-03-14
6439024356334309265,2017-03-14
6116102222408984469,2017-03-15
7853782485159764538,2017-03-14
1269427622698003789,2017-03-14
5274943658185886718,2017-03-14
9472288465707247978,2017-03-15
289375203209776145,2017-03-15
6603097430321235718,2017-03-14
0731074342836038332,2017-03-14
6815451980729125409,2017-03-15
2268883489097197876,2017-03-15
0982075347469364405,2017-03-14
2648142833135135238,2017-03-10
4145252658937004866,2017-03-14
9795488275233066785,2017-03-14
3344171359325466773,2017-03-14
4886649723386534792,2017-03-14
0558712342111941624,2017-03-14
0221293304375285205,2017-03-15
8703615427201028700,2017-03-14
809328936002236040,2017-03-09
1266836779271067928,2017-03-14
3008380478024845830,2017-03-14
2534917348378311960,2017-03-14
5670152418522581747,2017-03-14
2673453376164207804,2017-03-14
3358569499415924196,2017-03-14
2856544561717291843,2017-03-14
8197426336349858638,2017-03-14
9320209236719422527,2017-03-14
1464536828245934647,2017-03-14
3592675272134635170,2017-03-14
5652039629086577379,2017-03-14
2692508232627131872,2017-03-14
7747954521571737074,2017-03-14
4942719875131815002,2017-03-14
0233208567303248651,2017-03-14
4601709269116424471,2017-03-14
0890288451110332065,2017-03-15
7742036344290670458,2017-03-14
4011284852924097353,2017-03-14
8567304070943091582,2017-03-14
85367039364262732,2017-03-15
9565780847171720910,2017-03-15
5106582568164772020,2017-03-14
300108765608707328,2017-03-14
970520347336736575,2017-03-14
4340443359821265715,2017-03-14
8731496064029511446,2017-03-14
4072203175556172391,2017-03-15
319933957820663367,2017-03-13
6730026562356203143,2017-03-15
1704568652251104061,2017-03-14
5597996078851582172,2017-03-14
1958487555620225324,2017-06-29
6606931522637642807,2017-07-01
8990671563893488057,2017-07-01
32337604384893133,2017-06-27
6781692093837442101,2017-06-30
9930182333183024249,2017-06-30
6405075395465036689,2017-07-01
6375872279904836579,2017-06-23
5549397481882360124,2017-07-01
6542623369592915739,2017-07-01
053352422719547278,2017-07-01
2011994770593047805,2017-06-30
5995279469863399012,2017-06-30
8345573817544816359,2017-06-30
8064757905543375318,2017-06-29
3319844632223067594,2017-06-30
6549321671767928292,2017-06-30
8302759893466397590,2017-07-01
9004402509959979120,2017-06-30
2140567603769825279,2017-06-30
0743177308689303160,2017-06-30
8015005529770142102,2017-07-01
0714108907336549484,2017-06-30
9626965149502987916,2017-06-30
8245168235115042279,2017-06-30
5472819338318987914,2017-07-01
1126970461388958609,2017-06-30
3140969956931784318,2017-06-30
8243104688644440521,2017-06-30
7670403204158921648,2017-06-30
3309122537462343512,2017-06-30
5466028784882964875,2017-06-30
8771863822044463343,2017-06-30
4297555720472192847,2017-07-01
0609570172590217305,2017-06-30
8290866054869889659,2017-06-30
9841391803382931421,2017-06-30
7708222913450149203,2017-06-30
4099717979899851985,2017-06-30
6300224725968039001,2017-06-30
3196060488781951957,2017-06-30
516644297845239374,2017-06-30
5838659519482225012,2017-06-30
0920766336230005313,2017-06-30
0059332934907675842,2017-06-30
0224895424304517918,2017-07-01
4100763642823511699,2017-06-30
944314875725244734,2017-06-30
9448751983627817237,2017-06-30
2488765070741679522,2017-06-30
6210788226349075431,2017-06-30
882002735077462903,2017-07-01
3782432101361073374,2017-07-01
0715511515730054606,2017-06-30
3544642380939530315,2017-07-01
1226343117847794004,2017-07-28
9606539025911638028,2017-07-28
0394320199114570938,2017-07-29
5796199562724763322,2017-07-29
6831540393074429309,2017-07-29
48302717177090537,2017-07-28
6008056217423929976,2017-07-03
231208520957949041,2017-07-28
0649732199688708417,2017-07-28
571512571502787458,2017-07-24
6838363371078099536,2017-07-29
1773232075855931943,2017-07-29
796903043349803110,2017-07-29
3859150261557707523,2017-07-28
2145012957856491931,2017-07-28
0018865405769652041,2017-07-27
3156609179612415853,2017-07-28
0381376082941914434,2017-07-28
6057477140367559348,2017-07-29
1560863736673330444,2017-07-29
641143591744703528,2017-07-29
511030271332546063,2017-07-28
564547905546994653,2017-07-29
3611804381940804182,2017-07-28
5608029694755390093,2017-07-28
8379018625513256480,2017-07-24
7779141258724817664,2017-07-29
6172190538222875696,2017-07-28
7018047079124401264,2017-07-29
7259908505096089884,2017-07-28
5614746390093233811,2017-07-29
2098222282047746252,2017-07-28
6510660300551474902,2017-07-28
3636524718327241902,2017-07-29
215111479862674438,2017-07-28
7157807385542069732,2017-07-20
9537976557023394955,2017-07-29
5390093479675447715,2017-07-28
3806080894257982490,2017-07-29
0925891832015700877,2017-07-29
6262897761275528508,2017-07-28
694775010478417476,2017-07-29
3990569049126870308,2017-07-29
6475181564586099347,2017-07-28
3487954109421520263,2017-07-29
3512338451163496439,2017-07-28
7780904499395047961,2017-06-14
4108069477807465864,2017-07-29
5807927857271812342,2017-07-29
371354941663166690,2017-07-28
4035749875778566410,2017-07-29
9492029554289378250,2017-07-29
2809342747500183541,2017-07-28
5583677995474509690,2017-07-28
2125263416731284022,2017-07-28
0930563140172789737,2017-07-28
805807193752692084,2017-07-28
0094063196412677741,2017-07-29
2972927188734891045,2017-07-28
3017268832863889000,2017-07-28
2140801577493193135,2017-07-28
4132140165890827890,2017-07-21
2566562723175553897,2017-07-29
37036369201975568,2017-07-28
5652584382283203573,2017-07-28
7180192176271872164,2017-07-28
4291748246921937940,2017-07-29
3201464198999403616,2017-07-28
5508961531687935191,2017-07-28
9005754710827887641,2017-07-29
9836941835265891923,2017-07-28
3829735172499674302,2017-07-28
9203468609036692007,2017-07-18
60624891447895431,2017-07-29
972532802747408949,2017-07-28
6779848999457023356,2017-07-28
6546617790163013788,2017-07-28
0318476411656972479,2017-07-28
7034911966127672083,2017-01-31
0656153553892304918,2017-03-02
3078748357395578427,2017-03-02
510812665315897639,2017-03-03
5601088248474491100,2017-03-02
0599251145902754395,2017-03-02
238843324712701896,2017-03-02
3042936815888311031,2017-03-03
141978998005205146,2017-03-03
7362992152848710898,2017-03-02
01145219232630444,2017-03-02
433631779056188525,2017-03-02
4566513348471245097,2017-03-03
5430761944324151899,2017-03-02
1297094862968679905,2017-03-03
0075014929299587649,2017-03-02
9298149508548069595,2017-03-03
038441968731716161,2017-03-02
4836588669716296241,2017-03-02
581674320041448915,2017-03-03
0671434616429482271,2017-01-31
0368498404168490081,2017-03-02
0892160477619877154,2017-03-02
153704726283926164,2017-03-02
4951777098437978803,2017-03-02
6970353261105465826,2017-03-03
1083132578318519699,2017-03-02
9813605437753420300,2017-03-02
322396398209299298,2017-03-02
9280870231494082698,2017-03-03
9219773048644862984,2017-03-03
4460535382696591718,2017-03-02
1546583136749576724,2017-03-03
7548081287414602008,2017-03-02
2003416296553833595,2016-12-11
4179982638454050888,2017-03-02
0182469245081207223,2017-03-03
0976026214639481709,2017-03-02
182095125064947501,2017-03-02
8597636173293511350,2017-03-10
1753185195978731216,2017-03-10
5942218342951166553,2017-03-09
8467356464955564737,2017-03-09
1800162073233700286,2017-03-10
9729556228480807971,2017-03-09
7873346579898047069,2017-03-09
5216543267371911633,2017-03-09
6825553600522451087,2017-03-09
267177984036730886,2017-03-09
4866258155822730935,2017-03-05
6216064727715139594,2017-03-09
5473086776601409127,2017-03-09
3991227579354323420,2017-03-10
520928490681650502,2017-03-09
9813158652183915710,2017-03-09
4918691966278507973,2017-03-09
6842177872985187925,2017-03-09
5526662774551611420,2017-03-10
8081859625990314792,2017-03-09
7242866643179013308,2017-03-09
7665045446420142397,2017-03-09
410242585693000526,2017-03-09
3382672443989476396,2017-03-09
8068934876807449416,2017-03-09
1110300556287328825,2017-03-09
9093266673855854604,2017-03-10
3865763655076739219,2017-03-09
7097728419724599408,2017-03-09
348593782703179656,2017-03-09
7910771010947188707,2017-03-09
6070827385429702473,2017-03-10
8751012241384556846,2017-03-09
332198536913561433,2017-03-09
7053886395401790840,2017-03-09
2966592569574004135,2017-03-09
0002297474409961064,2017-03-10
7690013319605525639,2017-03-10
6778662108561418136,2017-03-09
8624858756328062239,2017-03-09
9675555361349195413,2017-03-09
4005708419017969291,2017-03-09
0599460646340544731,2017-03-09
0704879452391954192,2017-03-09
4738312826550999671,2017-03-09
5106205244591262274,2017-03-10
7163375483340425654,2017-03-09
3773806746274106654,2017-03-09
0477773823510804031,2017-03-10
566709859526257644,2017-03-09
0743094608412045835,2016-08-23
8780806965716355623,2017-02-26
4008726419400228329,2017-02-23
4986158717302530099,2017-03-09
1525204195105084398,2017-03-09
8796265375247332666,2017-01-12
707497325427518156,2017-07-02
7048575557778557686,2017-07-03
172887799303853420,2017-07-02
7220297499448282319,2017-07-02
4336976135577362342,2017-07-02
059753043570724996,2017-07-02
6355110927923681346,2017-07-01
3892084623428703045,2017-07-03
4142659990920446764,2017-07-02
633897929678662546,2017-07-02
5912244841393186867,2017-07-02
2803618913650376750,2017-07-03
5086845692584097309,2017-07-02
4929073665109009565,2017-07-03
8470448379170409777,2017-07-02
2102243312807817828,2017-07-02
3194547438770414396,2017-07-02
6776447699390145634,2017-07-02
331726548434689533,2017-06-28
1527134299163038326,2017-07-02
814107965447706050,2017-07-02
565703818320583640,2017-07-02
6598764029296774033,2017-07-02
8420422748184189812,2017-07-02
8642458687552904142,2017-07-02
9329424402179774995,2017-07-02
969293673427679204,2017-07-02
3781434203096289105,2017-07-02
4085040473593488639,2017-07-02
7342078103517519218,2017-07-02
2855974864199374072,2017-07-02
3227598221292350573,2017-07-02
093002006981835108,2017-07-02
1340207172601417872,2017-07-02
3522462303466990661,2017-07-02
7315312703955899328,2017-07-02
1389654213332439998,2017-07-02
895890922739361596,2017-07-02
695378526775666060,2017-07-02
7418962972776358145,2017-06-29
8194043685539605658,2017-07-03
6876303536043936963,2017-07-02
3439420973846537990,2017-07-03
7243978795117582448,2017-07-02
5823117653497784608,2017-07-02
1135613329789036292,2017-02-04
9223116544787867804,2017-03-15
2264272515239120301,2017-03-15
5387363887958265950,2017-03-16
3798691203613296079,2017-02-14
9656441977485530430,2017-03-16
9978453141721035109,2017-03-15
5809229409321313716,2017-03-15
8440118445634088512,2017-02-13
4176914911514594548,2017-03-15
1485195850087886127,2017-03-15
5739778429086411513,2017-03-15
1575043882844423696,2017-03-16
3537209512599748003,2017-03-16
3537273796819058287,2017-03-15
0332800985645580532,2017-03-15
8677894945113977456,2017-03-15
0536001825593523683,2017-03-15
9044495371631079795,2017-03-15
8247540142519605618,2017-03-15
4258899940097439,2017-03-15
3844184107569282379,2017-03-15
3533939166273085101,2017-03-15
3439920640265433532,2017-03-15
4196314315981690610,2017-03-13
2535875901005084868,2017-03-15
6221389296755412240,2017-03-15
3140741570350042477,2017-03-15
996091346457319127,2017-03-15
6433179633035196826,2017-03-15
6532649535137358322,2017-03-15
6111221987856894898,2017-03-16
9489849365279797151,2017-03-15
8100323044020487483,2017-03-15
9720789660276967555,2017-03-13
8995006060908127118,2017-03-15
0509791400001658262,2017-03-15
8175581568951672881,2017-03-15
4074523162601773411,2017-03-15
9055680026162485991,2017-03-15
1800192526838683765,2017-03-15
9452506701555437641,2017-03-15
8059953257236685047,2017-03-15
1351078303140605700,2017-03-15
6190802182912303027,2017-03-15
7193665269982380581,2017-03-15
1709128176759441646,2017-03-15
5648678352466291914,2017-03-15
426198601298776895,2017-03-15
8769654550290720781,2017-02-08
056612455350185904,2017-03-16
0627338349199677354,2017-03-16
2639029414928953669,2017-03-13
3348447556326954973,2017-03-13
7232192001468506184,2017-03-15
415589934098758507,2017-03-16
30687743842757787,2017-03-15
4754133849309062114,2017-03-16
0312588691882674741,2017-03-15
1672028796607571014,2017-03-15
9553212102942932595,2016-12-06
0045394056562761005,2016-12-05
3627722655312695595,2016-12-05
6477677317417601731,2016-12-05
039834613482561644,2016-12-05
2574761806292528880,2016-12-06
8856206640804242936,2016-12-01
3660316998463803995,2016-12-05
2628042510556256063,2016-12-06
8097614491101426613,2016-12-05
5053350954700465535,2016-12-06
0965420653997237421,2016-12-05
4414121607722203718,2016-12-05
7435172831210410488,2016-12-05
7003898420257026546,2016-11-25
759949708128837135,2016-12-05
824221208753415383,2016-11-22
0600982386214466859,2016-12-05
4596484910104126355,2016-11-26
2309518825071815272,2016-12-05
1160794210864711746,2016-12-06
7330785920246718509,2016-12-05
3104654239666526434,2016-12-06
4108168922061174336,2016-12-06
7201379593897639677,2016-12-06
3366411188061679711,2016-12-06
0196836606093549978,2016-12-05
9936174868767253459,2016-12-05
8060237062820935267,2016-12-06
9051873885689513810,2016-12-05
0587898201367951751,2016-12-06
9224446314413122273,2016-12-06
9032554950006729604,2016-12-06
3660855501461790473,2016-12-06
5489489964666353056,2016-12-06
5771888104958101625,2016-12-06
5197010656678233985,2016-12-06
2297203513256753405,2016-12-05
9383168742147067997,2016-12-05
9729699746220594080,2016-12-05
4121319597273548759,2016-11-17
4622686459166540164,2016-12-05
3208297016010351473,2016-12-05
0259005300766895899,2016-12-05
6872840773411955627,2016-12-05
6675699935303878135,2016-12-05
409911458672424145,2016-12-05
4335420888029809672,2016-12-05
4076625420481086556,2016-12-06
3507225811193573146,2016-12-06
425882206733473466,2016-12-05
4041611056661283840,2016-12-05
6931700584079507168,2016-12-05
6068993983311010827,2016-12-05
7643842946989465699,2016-12-05
6442682041675285294,2016-12-05
5596815569487619616,2016-12-06
6775774063527628475,2016-12-05
995560746866285006,2016-12-06
3587340797107890376,2016-08-16
6443261878944504306,2016-12-06
5145955174840816708,2016-12-06
2326803447220948877,2016-12-05
0923793047373391677,2016-12-05
4709754623120055785,2016-12-05
3560920407105855401,2016-12-05
6616958828281404234,2016-11-14
0031888391711109805,2016-12-05
0151709488868864068,2016-12-05
7296201017587021501,2016-12-05
0681666912132132235,2016-12-05
6370792250199650308,2016-12-05
6709775373100618982,2016-12-05
5767378958270640528,2016-12-05
6087689736145527606,2016-12-06
6097352666872202314,2016-12-05
1783250405501487023,2016-12-06
1743593834616301747,2016-12-06
6069176307243864975,2016-12-06
3332996005232148172,2016-12-05
6403398755271242177,2016-12-06
1571502672048200853,2016-12-05
07248593484140358,2016-12-03
9214842188022746702,2016-12-05
501100026259513227,2016-12-05
0146570993265991147,2016-12-05
850253376056901582,2016-12-05
9484329186385894283,2016-12-05
6984850231396547972,2016-12-05
5635110575621049499,2016-12-05
1776447053717179633,2016-12-05
2230353664372623138,2016-12-05
5768905441311016740,2016-12-06
1373832999932100874,2016-12-05
4931355422981153576,2016-12-05
2840187349153410836,2016-12-06
795932719508985485,2016-12-06
4641378443684075590,2016-12-05
5560204198150473571,2016-12-05
7279982867634785955,2016-12-05
8188537557707703110,2016-12-06
6862183747607072042,2016-12-05
7372024940289744938,2016-12-06
8577076817328035175,2016-12-05
3385610061510475378,2016-12-05
2602720584671105109,2016-12-02
4063631520198766927,2016-12-01
3400858888369787202,2016-12-01
6208277279127456822,2016-12-01
7846534029776436230,2016-12-01
9717063577695721239,2016-12-01
8083557910718789096,2016-12-01
7530668087965038643,2016-12-02
9893055627653860690,2016-12-02
8924314164537727293,2016-12-01
0520025116217294957,2016-12-02
4024422186967867330,2016-12-01
6264311326611458031,2016-11-08
433249514777075927,2016-12-01
2834304308119202325,2016-12-01
1854033391548440589,2016-12-01
8911422790581985239,2016-12-01
5587102178890953160,2016-12-01
5421769555183252141,2016-12-01
517904644765829851,2016-12-01
63661201770212507,2016-12-01
7862029020587565477,2016-12-02
965128394005640975,2016-12-01
184198071899194809,2016-12-01
0315140843039563868,2016-12-01
1946526945495473657,2016-12-01
850564296652408521,2016-12-01
6011516829044827698,2016-12-02
0154001327898179926,2016-12-02
4597976634155312042,2016-12-01
3380123068180370009,2016-12-01
7274625146757449579,2016-11-30
6873637151702111327,2016-12-01
6625788660656025413,2016-12-02
0702405945841996412,2016-12-01
9357691673285805817,2016-12-01
381085602605144440,2016-12-01
6973413815524046723,2016-12-01
5362220628376732343,2016-11-07
2898130459088607969,2016-12-01
5365815016372129603,2016-12-01
1883355132704355035,2016-11-30
1947775688310589306,2016-12-01
8720285118368471626,2016-12-02
3500297424902801808,2016-12-01
0250992253078708409,2016-12-02
3979414957338953258,2016-12-01
5559332288564539903,2016-12-01
3727804547769019620,2016-12-01
8875872805879805170,2016-12-01
9017982894959529456,2016-12-01
9664008535107002835,2016-12-01
3784879002522975903,2016-12-01
5606842595248331693,2016-12-01
2209055383851973579,2016-12-01
9546563334102213720,2016-12-01
2753401230275789538,2016-12-01
5226760950349765698,2016-12-01
4945789475476758659,2016-12-01
682192796523322750,2016-12-01
2146541695529303490,2016-12-02
1152530671921015174,2016-12-02
9383179074934934891,2016-12-01
6250507574158848640,2016-12-01
0826331514269914395,2016-11-15
7227779045413766854,2016-12-01
2854659199511786659,2016-12-01
7064225793134671080,2016-12-01
0438849310285595288,2016-12-01
1525679748721785205,2016-10-21
7084312508014063997,2016-12-01
0562631311720739278,2016-12-02
9543547084043541446,2016-12-01
9032930756136702338,2016-12-01
0288750141820819494,2016-10-18
8659725308521210480,2016-12-01
4618631961568448500,2016-12-02
1273986582513998319,2016-12-01
7520681705036490926,2016-12-01
0743990300798469530,2016-12-01
7185441668375896472,2016-10-03
9410621873237946657,2016-09-21
553757107865393883,2016-10-04
0422469020686191147,2016-10-04
4745181522084581073,2016-10-04
2083639943315763614,2016-10-03
1755392302275306806,2016-10-04
5843784780496535579,2016-10-03
1779000615178429086,2016-10-03
5607444115465772614,2016-10-03
3639672894828218017,2016-10-03
0822311901879583212,2016-10-03
3607310645572221046,2016-10-04
2759065678661286986,2016-10-03
787202836394587092,2016-10-03
4021031083489476796,2016-10-03
3952110083554573380,2016-10-03
5411751692761964142,2016-10-03
9231954763750091163,2016-10-03
6481743112251522183,2016-10-03
3856825221406950402,2016-10-03
2335584784954566783,2016-10-03
6372632103889040823,2016-10-03
1078258878498786244,2016-10-03
6022429436122035394,2016-10-03
540143795112378951,2016-10-03
7768792859714930040,2016-10-03
4880684035541964573,2016-10-04
8136201531394588762,2016-10-04
9448440797398905932,2016-10-03
0013059855648297620,2016-10-03
5720886944387581087,2016-10-03
7340082872093643330,2016-10-03
6297666354227421346,2016-10-03
0858598463063748782,2016-10-03
5271030759493077740,2016-10-03
7874408317337886721,2016-10-04
1713199719414663041,2016-10-03
0920394147947920445,2016-10-03
2048332451172334908,2016-10-03
123993484730528346,2016-10-04
1676661635992324136,2016-10-03
8587444054247732208,2016-10-03
0028787240855832019,2016-10-03
1315496025772591799,2016-10-04
8928211545728876332,2016-10-03
1067613126912509292,2016-10-03
7517385536871585803,2016-08-03
1312251075286061307,2016-10-04
423164038117331932,2016-10-04
5404315968522337707,2016-10-04
6261167755503505167,2016-10-03
9697929460014674172,2016-10-03
663391470503318663,2017-03-19
4273518309666776687,2017-03-20
6282176239141099887,2017-03-19
9337744045969886425,2017-03-19
1390532400921184858,2017-03-20
8232699474718122972,2016-11-14
697683027871070753,2017-03-10
2254911865804206902,2017-03-20
844877332975418362,2017-03-19
8130007754449825750,2017-03-19
4632875044657572024,2017-03-20
9226974361559315494,2017-03-19
7506013014570301996,2017-03-19
625556223535030406,2017-03-19
5179242821700667836,2017-03-19
6026240380294558404,2017-03-19
8308161040265906916,2017-03-19
978752400187377336,2017-03-19
778305539341731625,2017-03-20
555880001616730973,2017-03-20
9774446008450437576,2017-03-19
5591552121460732115,2017-03-19
1434920967925842752,2017-03-19
6232489325267994892,2017-03-20
4265885075806014938,2017-03-19
1342726083315315001,2017-03-19
2786398323064728172,2017-03-19
7745464594525556178,2017-03-19
952798566950609520,2017-03-19
8876219128860449900,2017-03-19
8490778599638127936,2017-03-20
9959087218841232567,2017-01-08
076792344899004824,2017-03-19
8742549420488948443,2017-03-20
2250649842698980071,2017-03-19
4177597489814159457,2017-03-20
8202847504087968856,2017-03-19
8629918738629092070,2017-03-19
0950954036461858157,2017-03-19
199922903534518254,2017-03-19
0418048081553896103,2017-03-19
5756871661099577150,2017-03-20
7811076679451128714,2017-03-19
0792073782710480520,2017-03-19
9487431883741898312,2017-03-20
0900931830326106517,2017-03-19
917788418042797368,2017-03-19
617512457531013772,2017-03-20
2710908547307561039,2017-03-19
8371061101514716498,2017-03-19
1139556537136136598,2017-03-20
7611787786867548473,2017-03-19
1724776038138678136,2017-03-19
578735850950263841,2016-11-19
6020399588872586427,2016-11-20
9668225670954699582,2016-11-19
4582630346628734963,2016-11-19
9175773720135198806,2016-11-19
2387289774831225820,2016-11-19
3859518373638628522,2016-11-19
8122729967532893010,2016-11-20
3496014667747866304,2016-11-19
633934855595594401,2016-11-20
7126112959081602542,2016-11-20
2589871472901870812,2016-11-20
5421643871805619302,2016-11-19
127657710390339150,2016-11-20
3613069003317485831,2016-11-19
2636069434707581374,2016-11-19
240849526612810621,2016-11-19
1610604490290736909,2016-11-19
4810295062795568233,2016-11-19
6472696748104558572,2016-11-19
2568144217670033279,2016-11-19
5224334216823288220,2016-11-19
7190628039730048053,2016-11-19
1266330588302871119,2016-11-19
1866461882597672432,2016-11-19
1087069065987137138,2016-11-19
